id,date,ticker,emo_label,senti_label,original,processed
102541,2020-04-29,BABA,excitement,bearish,$BABA I'm short at 205⏳💰 easy money🤑,Alibaba I'm short at 205 [hourglass not done]  [money bag]  easy money [money mouth face]
102542,2020-04-29,DIS,belief,bullish,"$DIS  the best opportunity is to go to the parks at 50% capacity, tired of park been packed all the time!!! 😆","Disney  the best opportunity is to go to the parks at 50% capacity, tired of park been packed all the time!!!  [grinning squinting face] "
102543,2020-04-29,TSLA,anxiety,bearish,"$TSLA We’re in a recession. Who would be buying a new car? 🧐 Love the company and their cars, but get real. Very overvalued stock price.","Tesla We’re in a recession. Who would be buying a new car?  [face with monocle]  Love the company and their cars, but get real. Very overvalued stock price."
102544,2020-04-29,NFLX,belief,bearish,$NFLX back to this 405 floor. Break this early today and we plummet. 🤑,Netflix back to this 405 floor. Break this early today and we plummet.  [money mouth face]
102545,2020-04-29,TSLA,depression,bearish,$TSLA - can’t even short this stock 😩,Tesla - can’t even short this stock  [weary face]
102546,2020-04-29,NFLX,optimism,bearish,$NFLX so these $400/$405 covered calls gonna print this early? lol... thought I’d have to wait a week or two 🤷🏻‍♂️🥰,Netflix so these $400/$405 covered calls gonna print this early? lol... thought I’d have to wait a week or two  [man shrugging light skin tone]  [smiling face with hearts]
102547,2020-04-29,TSLA,anger,bearish,"$TSLA is ShitCoin on Wheels

Burn it to the ground 🔥 🔥 🔥","Tesla is ShitCoin on Wheels

Burn it to the ground  [fire]     "
102548,2020-04-29,TSLA,disgust,bearish,$TSLA world's most overpriced golf cart with a laptop in it🤣,Tesla world's most overpriced golf cart with a laptop in it [rolling on the floor laughing]
102549,2020-04-29,DIS,belief,bullish,"$DIS take off! America needs Disney open for the economy to survive. People need a reason to get out of the house, and Disney will make it a safe environment to do so 🤑🤑🤑","Disney take off! America needs Disney open for the economy to survive. People need a reason to get out of the house, and Disney will make it a safe environment to do so  [money mouth face]   "
102550,2020-04-29,TSLA,ambiguous,bearish,$TSLA Shorted 400 at $793.40. Happy hunting y'all. 🎯👨‍🎓✌,Tesla Shorted 400 at $793.40. Happy hunting y'all.  [bullseye]  [man student]  [victory hand]
102551,2020-04-29,TSLA,confusion,bearish,"$TSLA will lose $3 to $4 Billion in 2020 
 
What's the P/E? 🤔","Tesla will lose $3 to $4 Billion in 2020 
 
What's the P/E?  [thinking face] "
102552,2020-04-29,CCL,anxiety,bullish,$CCL Honestly shocked to see it doing this well so soon. Keep it up 💪.,Carnival Honestly shocked to see it doing this well so soon. Keep it up  [flexed biceps] .
102553,2020-04-29,BA,belief,bullish,"$BA 4,000 planes ready to go ✈️","Boeing 4,000 planes ready to go  [airplane] "
102554,2020-04-29,FB,optimism,bearish,$FB this will drop 180 after ER ❤️ just a hunch. im not right all the time hahah,Facebook this will drop 180 after ER  [red heart]  just a hunch. im not right all the time hahah
102555,2020-04-29,BA,disgust,bullish,$BA greedy bears get in now before too late 🤣,Boeing greedy bears get in now before too late  [rolling on the floor laughing]
102556,2020-04-29,TSLA,disgust,bearish,$TSLA Price action is so weak lol.. not all these bulls telling the truth😂 Not all of you are so confident huh?😂😂😂😂,Tesla Price action is so weak lol.. not all these bulls telling the truth [face with tears of joy]  Not all of you are so confident huh?
102557,2020-04-29,BA,optimism,bullish,$BA winding up for ANOTHER ONE 🤑🤑🤑,Boeing winding up for ANOTHER ONE  [money mouth face]
102558,2020-04-29,TSLA,disgust,bearish,$TSLA I guess stock market will just keep going up to ATH and pretend this virus never happened? 😂,Tesla I guess stock market will just keep going up to ATH and pretend this virus never happened?  [face with tears of joy]
102559,2020-04-29,PG,anxiety,bearish,$PG how low can we go 🔪🔪🔪🔪,P&G how low can we go  [kitchen knife]
102560,2020-04-29,TSLA,disgust,bearish,$TSLA papa Elon will save this today don’t worry. 😂,Tesla papa Elon will save this today don’t worry.  [face with tears of joy]
102561,2020-04-29,BA,belief,bullish,$BA over 150 today no doubt 160 tomorrow 😈,Boeing over 150 today no doubt 160 tomorrow  [smiling face with horns]
102562,2020-04-29,TSLA,belief,bearish,"$TSLA due to current circumstances I believe teslas esrnings and guidance eill be greatly affected and er will not be wall streets expectations

I might be wrong but Im putting 35% of my portfolio on it 

Let's see what happens 👀","Tesla due to current circumstances I believe teslas esrnings and guidance eill be greatly affected and er will not be wall streets expectations

I might be wrong but Im putting 35% of my portfolio on it 

Let's see what happens  [eyes] "
102563,2020-04-29,CCL,optimism,bullish,$CCL fed rates no change let’s run 🚀🚀,Carnival fed rates no change let’s run  [rocket]
102564,2020-04-29,KO,anger,bearish,$KO Death cross on the 5 minute.👎,Coca-Cola  Death cross on the 5 minute. [thumbs down]
102565,2020-04-29,TSLA,ambiguous,bearish,$TSLA ok that was top. Hope you guys got out. 😂,Tesla ok that was top. Hope you guys got out.  [face with tears of joy]
102566,2020-04-29,FB,anxiety,bearish,$FB earnings priced into the $15 Jump in today’s price!!! Swear this app has become senseless bulls. The last three earnings they beat expectations but stock flopped next day 🤡,Facebook earnings priced into the $15 Jump in today’s price!!! Swear this app has become senseless bulls. The last three earnings they beat expectations but stock flopped next day  [clown face]
102567,2020-04-29,MSFT,confusion,bearish,$MSFT idk. Some put for Corona. 😹😹,Microsoft idk. Some put for Corona.  [cat with tears of joy]
102568,2020-04-29,TSLA,confusion,bearish,$TSLA 🤨🤨🤨not sure whats gonna happen sold half,Tesla  [face with raised eyebrow]   not sure whats gonna happen sold half
102569,2020-04-29,DIS,ambiguous,bullish,$DIS Don’t mess with the mouse 🤣,Disney Don’t mess with the mouse  [rolling on the floor laughing]
102570,2020-04-29,TSLA,disgust,bearish,"$TSLA gotta see 500s 🤭🏬 

🧸gang","Tesla gotta see 500s  [face with hand over mouth]  [department store]  

 [teddy bear] gang"
102571,2020-04-29,FB,optimism,bearish,$FB good luck all bulls and bears .. I have my puts .. but may everyone make some money 🙏🏼,Facebook good luck all bulls and bears .. I have my puts .. but may everyone make some money  [folded hands medium light skin tone]
102572,2020-04-29,TSLA,optimism,bullish,$TSLA Elon please take us to $900 and beyond🙏🏻🚀🤑,Tesla Elon please take us to $900 and beyond [folded hands light skin tone]  [rocket]  [money mouth face]
102573,2020-04-29,TSLA,excitement,bullish,"$TSLA BEARS, IT IS TOO EARLY. you all look childish crying how bulls failed n shtt😂😂😂","Tesla BEARS, IT IS TOO EARLY. you all look childish crying how bulls failed n shtt [face with tears of joy]   "
102574,2020-04-29,TSLA,disgust,bullish,$TSLA Shorts taken to the woodshed. You hate to see it. 😏,Tesla Shorts taken to the woodshed. You hate to see it.  [smirking face]
102575,2020-04-29,TSLA,disgust,bullish,$TSLA if only i had more than £25 in it 😂,Tesla if only i had more than £25 in it  [face with tears of joy]
102576,2020-04-29,TSLA,excitement,bullish,$TSLA Factory producing cars like no tomorrow ...and they haven't opened the Germany location yet!! LT HOLD ...💪🚀🚀💪🚀💪💪💪🚀🚀🚀🚀🚀🚀,Tesla Factory producing cars like no tomorrow ...and they haven't opened the Germany location yet!! LT HOLD ... [flexed biceps]  [rocket]
102577,2020-04-29,FB,optimism,bullish,"$FB  Why did I trim one today 🤦‍♂️
CONGRATS LONGS!","Facebook  Why did I trim one today  [man facepalming] 
CONGRATS LONGS!"
102578,2020-04-29,DIS,confusion,bullish,$DIS when parks reopen they should have 🐁 in mask,Disney when parks reopen they should have  [mouse]  in mask
102579,2020-04-29,TSLA,amusement,bullish,$TSLA Thank you bears. Thank you so much! My retirement account thanks you too! 😂😂😂,Tesla Thank you bears. Thank you so much! My retirement account thanks you too!  [face with tears of joy]
102580,2020-04-29,FB,disgust,bullish,$FB how much money are the politicians going to spend on FB in the next 6 months🤑🤑🤑🤑🤑🤑,Facebook how much money are the politicians going to spend on FB in the next 6 months [money mouth face]
102581,2020-04-29,TSLA,optimism,bullish,$TSLA 1k here we come 🤑🤑🤑🤑🤑🤑,Tesla 1k here we come  [money mouth face]
102582,2020-04-29,TSLA,optimism,bullish,$TSLA I hope he doesn’t manage your portfolio 😀,Tesla I hope he doesn’t manage your portfolio  [grinning face]
102583,2020-04-29,MSFT,optimism,bullish,$MSFT baby is going up.  Great beats.  they always do well with cc 👍🏽,Microsoft baby is going up.  Great beats.  they always do well with cc  [thumbs up medium skin tone]
102584,2020-04-29,TSLA,excitement,bullish,$TSLA 🚀🤑👍🏿🕺🏾👌🏿 those 850 printers gonna be nice tomorrow,Tesla  [rocket]  [money mouth face]  [thumbs up dark skin tone]  [man dancing medium dark skin tone]  [OK hand dark skin tone]  those 850 printers gonna be nice tomorrow
102585,2020-04-29,TSLA,optimism,bullish,$TSLA Bears 🐻 having a rough day,Tesla Bears  [bear]  having a rough day
102586,2020-04-29,TSLA,belief,bullish,"$TSLA Where are all the salty bears? Bulls, we’re eating bear meat tonight. 🐻 🐃","Tesla Where are all the salty bears? Bulls, we’re eating bear meat tonight.  [bear]   [water buffalo] "
102587,2020-04-29,AMZN,optimism,bullish,"$AMZN 

I’ll just leave this up here 🤷‍♂️>>","Amazon 

I’ll just leave this up here  [man shrugging] >>"
102588,2020-04-29,FB,disgust,bullish,"$FB family monthly active people now @ 3B and they have 60B in cash as well 😂

Laughing because these numbers are simply ridiculous","Facebook family monthly active people now @ 3B and they have 60B in cash as well  [face with tears of joy] 

Laughing because these numbers are simply ridiculous"
102589,2020-04-29,TSLA,depression,bullish,$TSLA oh my.. that baby going to 9. I just got pregnant! 😩😩,Tesla oh my.. that baby going to 9. I just got pregnant!  [weary face]
102590,2020-04-29,AMZN,optimism,bullish,"$AMZN Doesnt seem too farfetched now, huh?

Google ✔
Facebook ✔

Amazon -->Another check coming tomorrow","Amazon Doesnt seem too farfetched now, huh?

Google  [check mark] 
Facebook  

Amazon -->Another check coming tomorrow"
102591,2020-04-29,AAPL,anxiety,bullish,$AAPL Sell after earnings or hold onto the 280 May 15 call for new ATH? 🧐,Apple Sell after earnings or hold onto the 280 May 15 call for new ATH?  [face with monocle]
102592,2020-04-29,TSLA,disgust,bullish,$TSLA i sense the Moisture lvls elevating.. 🤤🤤,Tesla i sense the Moisture lvls elevating..  [drooling face]
102593,2020-04-29,TSLA,amusement,bullish,$TSLA nice weather in Shortville? No? 😭😅🤣,Tesla nice weather in Shortville? No?  [loudly crying face]  [grinning face with sweat]  [rolling on the floor laughing]
102594,2020-04-29,TSLA,excitement,bullish,"$TSLA I’ll say it again,  1000 is inevitable. 🚀","Tesla I’ll say it again,  1000 is inevitable.  [rocket] "
102595,2020-04-29,TSLA,amusement,bullish,$TSLA wow bears still have guts to come here and post. 😆,Tesla wow bears still have guts to come here and post.  [grinning squinting face]
102596,2020-04-29,TSLA,confusion,bullish,"$TSLA  Who has $900 calls expiring May 1.
What the smart play here? Sell at open tomorrow, wait until Friday?
How much will the premium be tomorrow? It cost me $13 today when share price was $799 🏃🏻","Tesla  Who has $900 calls expiring May 1.
What the smart play here? Sell at open tomorrow, wait until Friday?
How much will the premium be tomorrow? It cost me $13 today when share price was $799  [person running light skin tone] "
102597,2020-04-29,TSLA,optimism,bullish,"$TSLA Good job bears, I love you all! keep up the good work👍👍👍","Tesla Good job bears, I love you all! keep up the good work [thumbs up]   "
102598,2020-04-30,FB,optimism,bullish,$FB Good finish. 🙏🏾 ✈️ 🚀 🌕 💵 $220+ before open. 🙏🏾 For a big green day tomorrow.,Facebook Good finish.  [folded hands medium dark skin tone]   [airplane]   [rocket]   [full moon]   [dollar banknote]  $220+ before open.   For a big green day tomorrow.
102599,2020-04-30,BA,belief,bullish,$BA I don't care if they make pens from now own..set it and forget it!!✌️,Boeing I don't care if they make pens from now own..set it and forget it!! [victory hand]
102600,2020-04-30,NVDA,excitement,bullish,"$NVDA face ripper to all time highs by the end of the week, strap in 🚀💰","NVIDIA face ripper to all time highs by the end of the week, strap in  [rocket]  [money bag] "
